State,Route,Bus Name,Start Time,End Time,Rating,Price,Bus Type,Departure Location,Arrival Location,Total Duration,Seats Available
bus-tickets,Bangalore to Tirupati,Chalasani Travels (Kaleswari),19:30,00:03,3.5,1200,A/C Sleeper (2+1),KR Puram,Tiruchanur,04h 33m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sri Krishna Travels,19:30,01:30,4.2,1099,Non A/C Seater / Sleeper (2+1),Kalasipalyam,Tirupathi,06h 00m,9 Seats available
bus-tickets,Bangalore to Tirupati,Sea Bird Tourist,19:30,02:30,3.9,600,A/C Sleeper (2+1),CHANDAPURA A2B,DR BR AMBEDKAR CIRCLE TIRUPAT...,07h 00m,8 Seats available
bus-tickets,Bangalore to Tirupati,CCC Bus,19:45,23:40,4.8,1299,A/C Sleeper (2+1),Chandapura,Tirupati,03h 55m,1 Seat available
bus-tickets,Bangalore to Tirupati,Sri KVR Travels,20:00,00:30,3.1,1170,Non A/C Seater / Sleeper (2+1),Chandapura,Tirupati,04h 30m,4 Seats available
bus-tickets,Bangalore to Tirupati,NueGo,20:00,01:55,4.0,512,Electric A/C Seater (2+2),Chandapura,Tirupati,05h 55m,16 Seats available
bus-tickets,Bangalore to Tirupati,V Kaveri Travels,20:00,23:59,4.6,1150,Non A/C Seater / Sleeper (2+1),Chandapura,Tirupati,03h 59m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sree Hari Travels,20:00,03:00,4.5,999,NON A/C Sleeper (2+1),Chandapura,Tirupati,07h 00m,22 Seats available
bus-tickets,Bangalore to Tirupati,FRESHBUS,20:55,03:30,3.7,574,Electric A/C Seater (2+2),Silk Board,Srinivasam,06h 35m,20 Seats available
bus-tickets,Bangalore to Tirupati,IntrCity SmartBus,20:10,00:25,3.3,1269,A/C Seater / Sleeper (2+1),Marathahalli,Tirupati Bypass,04h 15m,6 Seats available
bus-tickets,Bangalore to Tirupati,METRO LINES TRAVELS,20:15,02:55,4.0,870,NON A/C Seater/ Sleeper (2+1),Chandapura,Tirupati,06h 40m,30 Seats available
bus-tickets,Bangalore to Tirupati,RK Travels,20:20,03:20,4.3,799,Non A/C Seater / Sleeper (2+1),Majestic,RTC Bus Stand,07h 00m,11 Seats available
bus-tickets,Bangalore to Tirupati,Zingbus Plus,20:05,00:00,4.0,1098,Scania AC Multi Axle Sleeper (2+1),Hebbagodi,Mangalam Rto,03h 55m,22 Seats available
bus-tickets,Bangalore to Tirupati,NSK Travels,20:45,03:00,3.9,1170,A/C Sleeper (2+1),Upparpet,Srinivasam,06h 15m,16 Seats available
bus-tickets,Bangalore to Tirupati,Sree Hari Travels,20:30,03:40,4.7,1299,NON A/C Sleeper (2+1),KR Puram,Tiruchanur,07h 10m,25 Seats available
bus-tickets,Bangalore to Tirupati,RK Travels,20:40,03:40,4.1,699,Non A/C Seater / Sleeper (2+1),Chandapura,Tirupati,07h 00m,10 Seats available
bus-tickets,Bangalore to Tirupati,BSRM Travels,20:45,03:50,3.9,799,Non A/C Seater / Sleeper (2+1),Kalasipalyam,Srinivasam,07h 05m,3 Seats available
bus-tickets,Bangalore to Tirupati,MRS TRAVELS,20:45,03:30,4.7,1200,A/C Sleeper (2+1),Chandapura,RTC Bus Stand,06h 45m,9 Seats available
bus-tickets,Bangalore to Tirupati,CHOPPA TRAVELS,21:00,03:30,3.6,1099,NON A/C Sleeper (2+1),Chandapura,KARKAMPADU,06h 30m,9 Seats available
bus-tickets,Bangalore to Tirupati,BSRM Travels,21:00,04:00,3.1,899,A/C Seater / Sleeper (2+1),Silk Board,RTC BUS STAND TIRUPATHI,07h 00m,6 Seats available
bus-tickets,Bangalore to Tirupati,METRO LINES TRAVELS,21:00,03:00,3.9,870,NON A/C Seater/ Sleeper (2+1),HSR Layout,Tirupati,06h 00m,20 Seats available
bus-tickets,Bangalore to Tirupati,Sri Vengamamba Bus Transport (SVBT),21:00,03:00,4.4,1090,A/C Seater/Sleeper (2+1),Silkboard,Tirupathi,06h 00m,15 Seats available
bus-tickets,Bangalore to Tirupati,CHOPPA TRAVELS,21:00,03:45,4.7,999,A/C Sleeper (2+1),HSR Layout,Tirupati,06h 45m,2 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,21:00,02:50,3.1,949,Scania Multi-Axle AC Semi Sleeper (2+2),Hoskote,Tirupathi Bypass,05h 50m,24 Seats available
bus-tickets,Bangalore to Tirupati,RCV Travels,21:00,04:40,4.2,799,A/C Seater / Sleeper (2+1),Kalasipalyam,RTC Bus Stand,07h 40m,5 Seats available
bus-tickets,Bangalore to Tirupati,Rajeswari Travels,21:00,04:00,3.9,1000,Non A/C Seater / Sleeper (2+1),Majestic,RTC Bus Stand (Sindhu Travels),07h 00m,12 Seats available
bus-tickets,Bangalore to Tirupati,Zingbus Plus,21:55,02:20,3.2,1276,A/C Seater / Sleeper (2+1),Kadubeesanahalli,RTC Bus Stand,04h 25m,23 Seats available
bus-tickets,Bangalore to Tirupati,RK Travels,21:00,04:00,4.1,699,A/C Seater / Sleeper (2+1),KR Puram,Tirupati Bypass,07h 00m,8 Seats available
bus-tickets,Bangalore to Tirupati,Rajeswari Travels,21:15,04:05,3.7,1000,A/C Sleeper (2+1),Nayanadahalli,RTC Bus Stand - Tirupati,06h 50m,19 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,21:15,04:15,3.9,1110,A/C Sleeper (2+1),Bellandur,Srinivasam,07h 00m,19 Seats available
bus-tickets,Bangalore to Tirupati,RK Travels,21:30,04:20,3.5,799,A/C Seater / Sleeper (2+1),Silk Board,Srinivasam,06h 50m,19 Seats available
bus-tickets,Bangalore to Tirupati,Sri KVR Travels,21:30,02:30,3.9,999,NON A/C Seater (2+2),South End,Srinivasam,05h 00m,16 Seats available
bus-tickets,Bangalore to Tirupati,KMBT Travels,21:30,03:00,3.1,1044,A/C Seater / Sleeper (2+1),Marathahalli,Tirupati Bypass,05h 30m,19 Seats available
bus-tickets,Bangalore to Tirupati,Kaveri Travels,21:30,02:00,4.1,1210,A/C Sleeper (2+1),Marathahalli,RTC Bus Stand,04h 30m,10 Seats available
bus-tickets,Bangalore to Tirupati,KMBT Travels,21:35,03:05,3.1,1044,A/C Seater / Sleeper (2+1),Majestic,TIRUPATI,05h 30m,20 Seats available
bus-tickets,Bangalore to Tirupati,CCC Bus,21:45,01:30,4.1,1299,A/C Sleeper (2+1),Majestic,Tirupati Bus Stand,03h 45m,6 Seats available
bus-tickets,Bangalore to Tirupati,Bharathi Travels,22:00,04:00,4.2,945,Non A/C Seater / Sleeper (2+1),Marathahalli,RTC Bus Stand,06h 00m,33 Seats available
bus-tickets,Bangalore to Tirupati,NueGo,22:00,03:55,3.6,566,Electric A/C Seater (2+2),Marathahalli,RTC Bus Stand,05h 55m,22 Seats available
bus-tickets,Bangalore to Tirupati,Go Tour Travels and Holidays,22:00,03:00,4.5,1303,A/C Sleeper (2+1),Anand Rao Circle,Srinivasam,05h 00m,6 Seats available
bus-tickets,Bangalore to Tirupati,IntrCity SmartBus,22:00,02:15,4.1,1199,A/C Seater / Sleeper (2+1),Tin Factory,Tirupathi byepass,04h 15m,13 Seats available
bus-tickets,Bangalore to Tirupati,FRESHBUS,22:00,04:30,4.0,649,Electric A/C Seater (2+2),Tin Factory,Tirupathi byepass,06h 30m,17 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,22:00,04:00,4.4,999,Non A/C Seater / Sleeper (2+1),Majestic,RTC Bus Stand (Sindhu Travels),06h 00m,25 Seats available
bus-tickets,Bangalore to Tirupati,AGR Travels,22:00,04:00,3.0,1199,A/C Sleeper (2+1),Anand Rao Circle,Srinivasam,06h 00m,9 Seats available
bus-tickets,Bangalore to Tirupati,GKT TRAVELS,22:15,04:10,3.7,997,A/C Seater/Sleeper (2+1),KR Puram,Renugunta Road,05h 55m,23 Seats available
bus-tickets,Bangalore to Tirupati,Sri Vengamamba Bus Transport (SVBT),22:15,04:15,5.0,790,Non A/C Seater / Sleeper (2+1),Nayanadahalli,Alipiri,06h 00m,19 Seats available
bus-tickets,Bangalore to Tirupati,AKHILA TRAVELS,22:25,02:46,3.7,1149,A/C Semi Sleeper / Sleeper (2+1),Mahadevapura,RTC Bus Stand,04h 21m,11 Seats available
bus-tickets,Bangalore to Tirupati,Varsha Travels,22:30,05:45,3.5,699,A/C Sleeper (2+1),Majestic,RTC Bus Stand (Sindhu Travels),07h 15m,25 Seats available
bus-tickets,Bangalore to Tirupati,VEGA BUS,22:30,04:15,3.6,855,A/C Seater / Sleeper (2+1),Majestic Bus Station,CHITOOR BYPASS JN,05h 45m,1 Seat available
bus-tickets,Bangalore to Tirupati,AKHILA TRAVELS,22:40,03:01,3.4,999,A/C Semi Sleeper / Sleeper (2+1),Marathahalli,Tirupathi byepass,04h 21m,19 Seats available
bus-tickets,Bangalore to Tirupati,LUCKY TRAVELS,22:45,04:00,4.1,1199,A/C Sleeper (2+1),Electronic City,Tirupati R T C Bustand,05h 15m,1 Seat available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,22:45,05:00,3.7,999,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),Marathahalli,Srinivasam,06h 15m,31 Seats available
bus-tickets,Bangalore to Tirupati,Jabbar Travels,22:45,03:30,4.1,1000,A/C Sleeper (2+1),Anand Rao Circle,Iti Gate After Tin Factory,04h 45m,9 Seats available
bus-tickets,Bangalore to Tirupati,Jabbar Travels,22:45,04:00,3.1,990,NON A/C Sleeper (2+1),Madiwala,by pass,05h 15m,10 Seats available
bus-tickets,Bangalore to Tirupati,NueGo,23:00,05:55,4.2,427,Electric A/C Seater (2+2),Chandapura,Tiruchanur,06h 55m,23 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,23:00,05:00,4.4,900,NON A/C Sleeper (2+1),Yelahanka,Tirupati,06h 00m,19 Seats available
bus-tickets,Bangalore to Tirupati,Sai Sindhu Travels,23:15,04:30,4.9,1290,NON A/C Sleeper (2+1),Chandapura,Tirupathi,05h 15m,24 Seats available
bus-tickets,Bangalore to Tirupati,FRESHBUS,23:15,05:15,4.3,649,Electric A/C Seater (2+2),Anand Rao Circle,TIRUPATI,06h 00m,22 Seats available
bus-tickets,Bangalore to Tirupati,Sai Sindhu Travels,23:15,04:30,2.2,990,NON A/C Sleeper (2+1),Kengeri,Srinivasam,05h 15m,5 Seats available
bus-tickets,Bangalore to Tirupati,NueGo,23:50,05:45,1.0,569,Electric A/C Seater (2+2),Silk Board,Tiruchanur,05h 55m,24 Seats available
bus-tickets,Bangalore to Tirupati,Morning Star Travels,17:45,22:30,1.0,1290,A/C Sleeper (2+1),ITO Gate Duravani Nagar,Tirupathi Bye Pass,04h 45m,11 Seats available
bus-tickets,Bangalore to Tirupati,HYBUS,22:30,02:55,2.2,749,Bharat Benz A/C Sleeper (2+1),Marthahalli,RTC Bus Stand,04h 25m,21 Seats available
bus-tickets,Bangalore to Tirupati,Morning Star Travels,18:30,23:50,2.0,1090,Volvo Multi Axle B9R A/C Sleeper (2+1),T C Palya,Tirupathi,05h 20m,5 Seats available
bus-tickets,Bangalore to Tirupati,Jabbar Travels,19:00,00:30,2.4,1200,VE A/C Sleeper (2+1),Tin Factory,Tirupati R T C Bus Stand Sai ...,05h 30m,4 Seats available
bus-tickets,Bangalore to Tirupati,Morning Star Travels,19:15,23:55,1.3,1290,A/C Sleeper (2+1),Sarjapur,RTC Bus Stand,04h 40m,10 Seats available
bus-tickets,Bangalore to Tirupati,Sri Venkataramana Travels,20:00,02:30,2.3,1080,Non A/C Seater / Sleeper (2+1),Majestic,TIRUPATI,06h 30m,13 Seats available
bus-tickets,Bangalore to Tirupati,SRKT Travels,19:25,00:25,1.6,1200,A/C Seater / Sleeper (2+1),Gandhinagar,Anand Rao Circle,05h 00m,11 Seats available
bus-tickets,Bangalore to Tirupati,Varsha Travels,19:30,23:00,1.0,1899,A/C Sleeper (2+1),KR Puram,Tirupati Bypass,03h 30m,23 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,20:15,02:00,2.8,1999,A/C Sleeper (2+1),Anand Rao Circle,RTC Bus Stand,05h 45m,10 Seats available
bus-tickets,Bangalore to Tirupati,CHAITRA SRI TRAVELS,20:15,01:50,1.7,1300,NON A/C Sleeper (2+1),KR Puram,RTC Bus Stand,05h 35m,15 Seats available
bus-tickets,Bangalore to Tirupati,LUCKY TRAVELS,20:25,04:00,1.8,1100,A/C Sleeper (2+1),KR Puram,RTC Bus Stand,07h 35m,1 Seat available
bus-tickets,Bangalore to Tirupati,RK Travels,20:30,04:00,1.0,999,Non A/C Seater / Sleeper (2+1),Marathahalli,Tirupati Bypass,07h 30m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sri Kamakshi Tours And Travels,20:45,03:45,4.2,999,NON A/C Sleeper (2+1),CHANDAPURA A2B,DR BR AMBEDKAR CIRCLE TIRUPAT...,07h 00m,15 Seats available
bus-tickets,Bangalore to Tirupati,Varsha Travels,21:30,03:00,2.7,699,A/C Sleeper (2+1),Hosakote Toll plaza,RTC Bus Stand,05h 30m,30 Seats available
bus-tickets,Bangalore to Tirupati,GMRK Tours and Travels,21:30,03:30,1.5,1280,Bharat Benz A/C Sleeper (2+1),Marathahalli,RTC Bus Stand,06h 00m,14 Seats available
bus-tickets,Bangalore to Tirupati,GRV Yatrikha LLP,22:30,03:00,2.8,1399,Scania AC Multi Axle Sleeper (2+1),Majestic,Tirupathi By pass,04h 30m,6 Seats available
bus-tickets,Bangalore to Tirupati,Komitla Trans lines.,22:00,01:55,2.5,1044,NON A/C Sleeper (2+1),Kalasipalyam,Srinivasam,03h 55m,12 Seats available
bus-tickets,Bangalore to Tirupati,KKaveri Travels,22:30,03:30,2.9,1190,Non A/C Seater / Sleeper (2+1),Marathahalli,Tirupati (ByPass),05h 00m,9 Seats available
bus-tickets,Bangalore to Tirupati,Simhapuri Travels,23:00,03:00,2.1,999,NON A/C Sleeper (2+1),Chandapura,Tirupati,04h 00m,16 Seats available
bus-tickets,Bangalore to Tirupati,Balaji Tourist,23:00,06:00,3.0,1500,Volvo Multi-Axle A/C Semisleeper (2+2),Marathahalli,Tirupati Bypass,07h 00m,1 Seat available
bus-tickets,Bangalore to Tirupati,JTS Tours and Travels,23:30,03:59,3.4,980,A/C Sleeper (2+1),Marathahalli,Srinivasam,04h 29m,19 Seats available
bus-tickets,Bangalore to Tirupati,Varsha Travels,23:50,04:50,3.8,699,A/C Sleeper (2+1),Marathahalli,RTC Bus Stand,05h 00m,24 Seats available
bus-tickets,Bangalore to Tirupati,KKaveri Travels,16:40,20:45,4.4,2190,Non A/C Seater / Sleeper (2+1),Marathahalli,Tirupati,04h 05m,1 Seat available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,16:40,23:00,4.8,1350,A/C Seater / Sleeper (2+1),KR Puram,Tirupati Bypass,06h 20m,14 Seats available
bus-tickets,Bangalore to Tirupati,Shree Manikanta Travels,16:40,21:20,3.4,1899,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Silk Board,Srinivasam,04h 40m,2 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,16:45,20:10,3.5,1898,NON A/C Sleeper (2+1),T C Palya,Tirupati,03h 25m,4 Seats available
bus-tickets,Bangalore to Tirupati,Shyamoli Paribahan Pvt Ltd,17:00,22:00,3.6,1819,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Silk Board,Tirupati,05h 00m,2 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,17:00,21:30,3.7,2800,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Marathahalli,Tirupati Bypass,04h 30m,16 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,17:30,21:55,3.0,1383,A/C Seater / Sleeper (2+1),Marathahalli,Tirupati,04h 25m,10 Seats available
bus-tickets,Bangalore to Tirupati,Sri Tulasi Tours and Travels,17:30,22:30,3.7,1749,A/C Sleeper (2+1),KR Puram,Korramenugunta,05h 00m,2 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,17:30,22:31,3.2,1700,A/C Sleeper (2+1),Silk Board,Near Apsrtc Bus Stand- Tirupathi,05h 01m,4 Seats available
bus-tickets,Bangalore to Tirupati,IRA Travels,17:45,23:59,3.9,1512,A/C Sleeper (2+1),Silk Board,Srinivasam,06h 14m,10 Seats available
bus-tickets,Bangalore to Tirupati,SRI RATAN TATA EXPRESS,18:00,23:01,3.2,2199,A/C Sleeper (2+1),KR Puram,RTC Bus Stand,05h 01m,26 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,18:05,23:55,3.7,2150,A/C Seater / Sleeper (2+1),Hoskote,Lakshmi Puram Circle,05h 50m,2 Seats available
bus-tickets,Bangalore to Tirupati,Navayuga Travels,18:10,22:40,4.8,1349,A/C Sleeper (2+1),Anand Rao Circle,Majestic,04h 30m,13 Seats available
bus-tickets,Bangalore to Tirupati,Intercity travels,18:30,23:30,5.0,1499,Bharat Benz A/C Sleeper (2+1),Indiranagar,Anand Rao Circle,05h 00m,15 Seats available
bus-tickets,Bangalore to Tirupati,Shyamoli Paribahan Pvt Ltd,19:00,23:30,3.9,1689,Volvo 9600 A/C Seater/Sleeper (2+1),Marathahalli,RTC Bus Stand,04h 30m,3 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,19:00,23:25,4.8,2400,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Marathahalli,Tirupati,04h 25m,18 Seats available
bus-tickets,Bangalore to Tirupati,Prasanna Travels,19:00,23:30,3.5,1600,A/C Sleeper (2+1),Marathahalli,Tirupati,04h 30m,10 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,19:30,23:45,4.6,1700,A/C Sleeper (2+1),Chandapura,Tirupati,04h 15m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sai Balaji Travels,19:30,23:55,4.8,1999,A/C Seater / Sleeper (2+1),Kalasipalyam,Bus Stand,04h 25m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sri Tulasi Tours and Travels,19:30,23:55,3.9,1499,A/C Sleeper (2+1),KR Puram,By Pass,04h 25m,18 Seats available
bus-tickets,Bangalore to Tirupati,IntrCity SmartBus,19:30,23:45,4.0,1429,Scania AC Multi Axle Sleeper (2+1),KR Puram,RTC Bus Stand,04h 15m,9 Seats available
bus-tickets,Bangalore to Tirupati,Intercity travels,19:35,23:59,3.5,2499,Bharat Benz A/C Sleeper (2+1),Chandrapura,Tirupati R T C Bus Stand Sai ...,04h 24m,14 Seats available
bus-tickets,Bangalore to Tirupati,Sea Bird Tourist,19:45,23:15,4.1,1800,Volvo Multi-Axle A/C Semi Sleeper (2+2),Anand Rao Circle,Anand Rao Circle,27h 30m,31 Seats available
bus-tickets,Bangalore to Tirupati,IntrCity SmartBus,19:50,00:25,4.3,1479,A/C Seater / Sleeper (2+1),Majestic,Majestic,04h 35m,5 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,20:15,02:15,3.7,4999,A/C Sleeper (2+1),Bellandur,RTC Bus Stand,06h 00m,26 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,20:30,00:27,5.0,2000,NON A/C Sleeper (2+1),Tin Factory,RTC Bus Stand,03h 57m,20 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,20:30,00:30,4.8,2400,A/C Volvo B11R Multi-Axle Sleeper (2+1),ITO Gate Duravani Nagar,Tirupati,04h 00m,20 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,20:30,23:59,4.0,1690,A/C Sleeper (2+1),Hoskote,Srinivasam,03h 29m,6 Seats available
bus-tickets,Bangalore to Tirupati,Shyamoli Paribahan Pvt Ltd,20:30,23:59,3.5,1400,Scania Multi-Axle AC Semi Sleeper (2+2),Indiranagar,Tirupati By Pass -Near Tabun ...,03h 29m,4 Seats available
bus-tickets,Bangalore to Tirupati,Sri Vengamamba Bus Transport (SVBT),20:30,02:00,3.5,1362,A/C Sleeper (2+1),N/A,N/A,05h 30m,10 Seats available
bus-tickets,Bangalore to Tirupati,Sree Hari Travels,21:00,03:30,3.6,1399,Volvo Multi Axle B9R A/C Sleeper (2+1),N/A,N/A,06h 30m,31 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,21:00,01:15,3.2,1450,A/C Sleeper (2+1),N/A,N/A,04h 15m,6 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,21:00,01:45,3.3,1790,A/C Sleeper (2+1),N/A,N/A,04h 45m,6 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,21:00,03:00,3.7,1950,A/C Sleeper (2+1),N/A,N/A,06h 00m,10 Seats available
bus-tickets,Bangalore to Tirupati,Rajeswari Travels,21:10,04:00,3.8,2000,NON A/C Sleeper (2+1),N/A,N/A,06h 50m,18 Seats available
bus-tickets,Bangalore to Tirupati,Sri Krishna Travels,21:30,02:00,5.0,1500,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),N/A,N/A,04h 30m,18 Seats available
bus-tickets,Bangalore to Tirupati,ASHITHA TRAVELS,21:40,03:45,3.7,1519,A/C Sleeper (2+1),N/A,N/A,06h 05m,17 Seats available
bus-tickets,Bangalore to Tirupati,Sri Vengamamba Bus Transport (SVBT),21:40,04:00,5.0,1390,A/C Seater/Sleeper (2+1),N/A,N/A,06h 20m,9 Seats available
bus-tickets,Bangalore to Tirupati,V Kaveri Travels,22:00,03:15,3.1,1600,VE A/C Sleeper (2+1),N/A,N/A,05h 15m,21 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,22:00,02:00,3.9,1600,A/C Sleeper (2+1),N/A,N/A,04h 00m,16 Seats available
bus-tickets,Bangalore to Tirupati,Morning Star Travels,22:25,02:25,5.0,1690,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),N/A,N/A,04h 00m,11 Seats available
bus-tickets,Bangalore to Tirupati,IntrCity SmartBus,22:25,02:35,3.6,1479,Volvo Multi Axle Sleeper B11R (2+1),N/A,N/A,04h 10m,15 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,22:30,04:00,3.9,1600,VE A/C Sleeper (2+1),N/A,N/A,05h 30m,21 Seats available
bus-tickets,Bangalore to Tirupati,Shyamoli Paribahan Pvt Ltd,22:30,01:45,3.6,1540,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),N/A,N/A,03h 15m,14 Seats available
bus-tickets,Bangalore to Tirupati,VEGA BUS,22:30,03:00,4.6,1416,A/C Seater / Sleeper (2+1),N/A,N/A,04h 30m,32 Seats available
bus-tickets,Bangalore to Tirupati,IRA Travels,22:30,03:00,4.9,1664,Bharat Benz A/C Sleeper (2+1),N/A,N/A,04h 30m,20 Seats available
bus-tickets,Bangalore to Tirupati,Intercity travels,22:30,03:30,3.8,1399,Bharat Benz A/C Sleeper (2+1),N/A,N/A,05h 00m,14 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,22:30,02:00,4.4,2500,A/C Volvo B11R Multi-Axle Sleeper (2+1),N/A,N/A,03h 30m,20 Seats available
bus-tickets,Bangalore to Tirupati,Green Line Travels And Holidays Premium Business Class,23:00,04:00,4.2,1900,VE Executive A/C Sleeper (1+1),N/A,N/A,05h 00m,13 Seats available
bus-tickets,Bangalore to Tirupati,GreenLine Travels And Holidays,23:15,04:30,2.5,1499,A/C Sleeper (2+1),N/A,N/A,05h 15m,20 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,23:20,03:30,1.0,1850,A/C Volvo B11R Multi-Axle Sleeper (2+1),N/A,N/A,04h 10m,16 Seats available
bus-tickets,Bangalore to Tirupati,Rajesh Transports,23:20,03:25,2.5,1975,A/C Sleeper (2+1),N/A,N/A,04h 05m,10 Seats available
bus-tickets,Bangalore to Tirupati,Navayuga Travels,16:40,21:30,2.8,1889,A/C Sleeper (2+1),N/A,N/A,04h 50m,8 Seats available
bus-tickets,Bangalore to Tirupati,Sri Tulasi Tours and Travels,16:45,19:30,2.4,1699,A/C Sleeper (2+1),N/A,N/A,02h 45m,13 Seats available
bus-tickets,Bangalore to Tirupati,Cherry Collars,17:00,22:20,1.7,2100,Bharat Benz A/C Sleeper (2+1),N/A,N/A,05h 20m,18 Seats available
bus-tickets,Bangalore to Tirupati,Komitla Trans lines.,17:15,20:30,1.0,1584,NON A/C Sleeper (2+1),N/A,N/A,03h 15m,5 Seats available
bus-tickets,Bangalore to Tirupati,SVD Vedansh Travels,17:30,21:00,2.4,1899,A/C Sleeper (2+1),N/A,N/A,03h 30m,9 Seats available
bus-tickets,Bangalore to Tirupati,Orange Tours and Travels Grand,17:30,23:15,2.4,1600,A/C Sleeper (2+1),N/A,N/A,05h 45m,13 Seats available
bus-tickets,Bangalore to Tirupati,KKaveri Travels,18:00,22:15,2.2,1390,Non A/C Seater / Sleeper (2+1),N/A,N/A,04h 15m,4 Seats available
bus-tickets,Bangalore to Tirupati,VRL Travels,18:15,22:15,2.8,1900,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),N/A,N/A,04h 00m,4 Seats available
bus-tickets,Bangalore to Tirupati,Svkdt travels,18:30,23:55,2.4,1590,Scania AC Multi Axle Sleeper (2+1),N/A,N/A,05h 25m,8 Seats available
bus-tickets,Bangalore to Tirupati,Morning Star Travels,18:30,23:45,2.0,1790,A/C Sleeper (2+1),N/A,N/A,05h 15m,11 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,19:00,23:15,1.4,2150,A/C Seater / Sleeper (2+1),N/A,N/A,04h 15m,2 Seats available
bus-tickets,Bangalore to Tirupati,Abhishek Bus,19:00,23:43,1.7,1599,A/C Sleeper (2+1),N/A,N/A,04h 43m,12 Seats available
bus-tickets,Bangalore to Tirupati,Shyamoli Paribahan Pvt Ltd,19:45,23:59,2.0,2599,Volvo 9600 Multi-Axle A/C Sleeper (2+1),N/A,N/A,04h 14m,3 Seats available
bus-tickets,Bangalore to Tirupati,Varsha Travels,20:30,23:00,1.0,1899,A/C Sleeper (2+1),N/A,N/A,26h 30m,19 Seats available
bus-tickets,Bangalore to Tirupati,Vibhav Holidays,20:30,06:00,1.0,1904.76,A/C Sleeper (2+1),N/A,N/A,33h 30m,16 Seats available
bus-tickets,Bangalore to Tirupati,Sri Krishna Travels,20:30,02:00,1.0,1499,A/C Sleeper (2+1),N/A,N/A,05h 30m,19 Seats available
